@relation sentiment_lexicon_based_relation

@attribute Positiv numeric
@attribute Negativ numeric
@attribute Hostile numeric
@attribute Pleasur numeric
@attribute Pain numeric
@attribute review_class {ndef,neg,pos}

@data
0.018182,0.090909,0.345455,0.290909,0.254545,pos
0.111111,0,0.222222,0.444444,0.222222,pos
0.142857,0.071429,0.142857,0.642857,0,pos
0.142857,0.071429,0.142857,0.571429,0.071429,pos
0.028571,0.085714,0.342857,0.485714,0.057143,pos
0.230769,0,0.115385,0.653846,0,pos
0.166667,0.047619,0.166667,0.571429,0.047619,pos
0.111111,0,0.185185,0.62963,0.074074,pos
0,0,0,1,0,pos
0.058824,0,0.117647,0.764706,0.058824,pos
0,0.111111,0.222222,0.666667,0,pos
0.026316,0.131579,0.315789,0.289474,0.236842,pos
0.083333,0.027778,0.25,0.527778,0.111111,pos
0,0.225806,0.387097,0.225806,0.16129,pos
0,0,0.272727,0.636364,0.090909,pos
0.111111,0,0.277778,0.444444,0.166667,pos
0,0,0.2,0.8,0,pos
0.125,0.125,0.25,0.5,0,pos
0.2,0,0,0.8,0,pos
0.040541,0.067568,0.378378,0.324324,0.189189,pos
0,0,0.125,0.875,0,pos
0.066667,0.2,0.466667,0.133333,0.133333,pos
0,0,0.375,0.5,0.125,pos
0.037736,0,0.415094,0.320755,0.226415,pos
0.107143,0.071429,0.178571,0.642857,0,pos
0,0.019231,0.519231,0.25,0.211538,pos
0.034483,0,0.275862,0.586207,0.103448,pos
0.2,0.08,0.28,0.44,0,pos
0,0.058824,0.470588,0.117647,0.352941,pos
0.083333,0.083333,0.333333,0.5,0,pos
0.043478,0.043478,0.347826,0.521739,0.043478,pos
0.060606,0.060606,0.212121,0.636364,0.030303,pos
0,0,0.357143,0.428571,0.214286,pos
0,0,0.294118,0.647059,0.058824,pos
0.131579,0.013158,0.105263,0.684211,0.065789,pos
0.069767,0.023256,0.302326,0.511628,0.093023,pos
0,0.03125,0.53125,0.375,0.0625,pos
0.111111,0.027778,0.305556,0.527778,0.027778,pos
0.125,0,0.25,0.625,0,pos
0.055556,0,0.277778,0.611111,0.055556,pos
0.041667,0,0.416667,0.458333,0.083333,pos
0.153846,0,0.153846,0.692308,0,pos
0.111111,0,0.222222,0.611111,0.055556,pos
0,0,0.230769,0.692308,0.076923,pos
0.041667,0,0.416667,0.458333,0.083333,pos
0,0,0.444444,0.185185,0.37037,pos
0.022727,0.045455,0.386364,0.477273,0.068182,pos
0,0.0625,0.46875,0.21875,0.25,pos
0,0.086957,0.434783,0.347826,0.130435,pos
0,0.137931,0.37931,0.310345,0.172414,pos
0,0.066667,0.2,0.733333,0,pos
0,0,1,0,0,pos
0,0,0.310345,0.413793,0.275862,pos
0.029412,0.058824,0.411765,0.382353,0.117647,pos
0,0.060606,0.272727,0.606061,0.060606,pos
0,0.045455,0.409091,0.5,0.045455,pos
0.033333,0,0.366667,0.5,0.1,pos
0.096774,0.032258,0.193548,0.677419,0,pos
0.032258,0,0.225806,0.580645,0.16129,pos
0,0.038462,0.423077,0.423077,0.115385,pos
0,0,0.428571,0.333333,0.238095,pos
0.045455,0,0.227273,0.727273,0,pos
0,0.033333,0.266667,0.666667,0.033333,pos
0.09375,0,0.1875,0.71875,0,pos
0.021277,0.021277,0.553191,0.361702,0.042553,pos
0.068966,0.068966,0.448276,0.310345,0.103448,pos
0.034483,0,0.206897,0.689655,0.068966,pos
0.15,0,0.25,0.55,0.05,pos
0.1,0.1,0.3,0.35,0.15,pos
0,0,0.411765,0.529412,0.058824,pos
0.074074,0,0.296296,0.592593,0.037037,pos
0.041667,0.041667,0.25,0.5625,0.104167,pos
0.038462,0.038462,0.307692,0.423077,0.192308,pos
0,0.054545,0.418182,0.2,0.327273,pos
0,0.05,0.4,0.45,0.1,pos
0.142857,0.142857,0.228571,0.457143,0.028571,pos
0,0,0.166667,0.666667,0.166667,pos
0,0.272727,0.454545,0.181818,0.090909,pos
0,0,0.555556,0.333333,0.111111,pos
0,0,0.4,0.6,0,pos
0,0.071429,0.285714,0.642857,0,pos
0.185185,0.037037,0.333333,0.407407,0.037037,pos
0,0.055556,0.444444,0.333333,0.166667,pos
0.162162,0.081081,0.189189,0.540541,0.027027,pos
0.029412,0,0.352941,0.382353,0.235294,pos
0.05,0.1,0.4,0.3,0.15,pos
0.12,0.08,0.4,0.36,0.04,pos
0.047619,0.047619,0.380952,0.380952,0.142857,pos
0.034483,0.034483,0.310345,0.551724,0.068966,pos
0,0,0.333333,0.666667,0,pos
0.093023,0,0.232558,0.651163,0.023256,pos
0.171429,0.028571,0.142857,0.6,0.057143,pos
0,0.117647,0.5,0.205882,0.176471,pos
0.26087,0.014493,0.130435,0.565217,0.028986,pos
0.05,0.05,0.2,0.65,0.05,pos
0,0,0.375,0.5,0.125,pos
0.041667,0,0.458333,0.291667,0.208333,pos
0.333333,0,0,0.666667,0,pos
0.081081,0,0.567568,0.27027,0.081081,pos
0.125,0,0.40625,0.34375,0.125,pos
0.030303,0.030303,0.454545,0.333333,0.151515,pos
0.142857,0,0,0.857143,0,pos
0.142857,0,0.380952,0.380952,0.095238,pos
0.166667,0.033333,0.466667,0.3,0.033333,pos
0.0625,0.125,0.3125,0.5,0,pos
0,0.28,0.36,0.28,0.08,pos
0,0,0.285714,0.5,0.214286,pos
0.041667,0.041667,0.333333,0.5,0.083333,pos
0,0.133333,0.533333,0.266667,0.066667,pos
0.111111,0,0.333333,0.518519,0.037037,pos
0.055556,0.111111,0.361111,0.388889,0.083333,pos
0,0,0.390244,0.365854,0.243902,pos
0.153846,0,0.230769,0.461538,0.153846,pos
0,0,0.551724,0.206897,0.241379,pos
0,0.130435,0.347826,0.347826,0.173913,pos
0,0.090909,0.545455,0.181818,0.181818,pos
0.045455,0.045455,0.25,0.522727,0.136364,pos
0.1,0,0.1,0.8,0,pos
0,0.052632,0.210526,0.684211,0.052632,pos
0.195122,0.073171,0.195122,0.463415,0.073171,pos
0,0,0.288889,0.466667,0.244444,pos
0.166667,0,0.5,0.166667,0.166667,pos
0.071429,0,0.142857,0.785714,0,pos
0,0.129032,0.354839,0.387097,0.129032,pos
0.166667,0.041667,0.125,0.666667,0,pos
0.04,0,0.4,0.44,0.12,pos
0.113208,0.018868,0.188679,0.641509,0.037736,pos
0.238095,0,0.142857,0.619048,0,pos
0.025,0.05,0.6,0.275,0.05,pos
0.076923,0,0.230769,0.615385,0.076923,pos
0.272727,0,0.181818,0.545455,0,pos
0.153846,0.076923,0.153846,0.538462,0.076923,pos
0,0.145833,0.354167,0.291667,0.208333,pos
0,0,0.333333,0.6,0.066667,pos
0,0,0.5,0.5,0,pos
0,0,0.25,0.75,0,pos
0,0.045455,0.5,0.318182,0.136364,pos
0.083333,0.083333,0.25,0.583333,0,pos
0.125,0,0.28125,0.5625,0.03125,pos
0.047619,0,0.428571,0.52381,0,pos
0.058824,0.058824,0.294118,0.470588,0.117647,pos
0.096774,0.064516,0.290323,0.419355,0.129032,pos
0.027027,0,0.27027,0.486486,0.216216,pos
0.088889,0.066667,0.266667,0.533333,0.044444,pos
0.0625,0,0.5625,0.375,0,pos
0,0,0.529412,0.235294,0.235294,pos
0.028571,0,0.314286,0.628571,0.028571,pos
0.060606,0.060606,0.454545,0.272727,0.151515,pos
0.157895,0,0.105263,0.631579,0.105263,pos
0.027778,0,0.277778,0.527778,0.166667,pos
0.093023,0.139535,0.232558,0.44186,0.093023,pos
0.043478,0,0.347826,0.521739,0.086957,pos
0,0.058824,0.294118,0.647059,0,pos
0.153846,0,0.076923,0.769231,0,pos
0.029412,0.088235,0.264706,0.5,0.117647,pos
0,0,0.5625,0.25,0.1875,pos
0.045455,0.045455,0.181818,0.636364,0.090909,pos
0.076923,0,0.192308,0.653846,0.076923,pos
0.076923,0,0.307692,0.538462,0.076923,pos
0.088889,0.022222,0.377778,0.222222,0.288889,pos
0,0,0.375,0.625,0,pos
0.176471,0,0.235294,0.470588,0.117647,pos
0.025,0,0.25,0.65,0.075,pos
0,0.052632,0.421053,0.421053,0.105263,pos
0,0.1875,0.34375,0.34375,0.125,pos
0.058824,0.029412,0.294118,0.558824,0.058824,pos
0,0.1,0.4,0.3,0.2,pos
0,0.117647,0.294118,0.588235,0,pos
0,0,0.111111,0.888889,0,pos
0,0,0.222222,0.777778,0,pos
0.033333,0,0.266667,0.7,0,pos
0,0.117647,0.294118,0.470588,0.117647,pos
0,0.0625,0.375,0.4375,0.125,pos
0,0.045455,0.409091,0.363636,0.181818,pos
0.115385,0.038462,0.307692,0.461538,0.076923,pos
0.0625,0,0.1875,0.5,0.25,pos
0.020833,0.0625,0.385417,0.260417,0.270833,pos
0,0,0.384615,0.615385,0,pos
0.166667,0,0.111111,0.611111,0.111111,pos
0.172414,0,0.206897,0.62069,0,pos
0.032258,0.064516,0.451613,0.354839,0.096774,pos
0,0.045455,0.318182,0.590909,0.045455,pos
0.086957,0.021739,0.173913,0.608696,0.108696,pos
0.017241,0.017241,0.413793,0.258621,0.293103,pos
0.075472,0.018868,0.264151,0.509434,0.132075,pos
0,0,0.1,0.9,0,pos
0,0,0.692308,0.307692,0,pos
0,0.028571,0.228571,0.685714,0.057143,pos
0.105263,0.052632,0.263158,0.368421,0.210526,pos
0.074074,0.074074,0.222222,0.592593,0.037037,pos
0.026316,0.026316,0.342105,0.394737,0.210526,pos
0.047619,0.095238,0.380952,0.428571,0.047619,pos
0,0,0.384615,0.461538,0.153846,pos
0.025,0.15,0.375,0.125,0.325,pos
0.1,0,0.25,0.6,0.05,pos
0,0,0.277778,0.611111,0.111111,pos
0,0,0.454545,0.318182,0.227273,pos
0,0,0.5,0.25,0.25,pos
0.032258,0.032258,0.290323,0.483871,0.16129,pos
0.056604,0.132075,0.169811,0.641509,0,pos
0.078947,0.026316,0.407895,0.460526,0.026316,pos
0.095238,0.095238,0.380952,0.380952,0.047619,pos
0.083333,0,0.166667,0.75,0,pos
0.030303,0.090909,0.30303,0.545455,0.030303,pos
0,0,0.428571,0.428571,0.142857,pos
0.083333,0,0.083333,0.75,0.083333,pos
0,0,0.4375,0.3125,0.25,pos
0.105263,0,0.210526,0.605263,0.078947,pos
0,0,0.235294,0.705882,0.058824,pos
0.111111,0,0.333333,0.472222,0.083333,pos
0,0,0.428571,0.5,0.071429,pos
0.076923,0,0.307692,0.538462,0.076923,pos
0.045455,0,0.227273,0.636364,0.090909,pos
0,0.25,0.5,0.25,0,pos
0.035714,0.178571,0.392857,0.232143,0.160714,pos
0,0.111111,0.5,0.333333,0.055556,pos
0.111111,0,0.166667,0.611111,0.111111,pos
0.210526,0,0.210526,0.578947,0,pos
0.023256,0,0.302326,0.511628,0.162791,pos
0.066667,0,0.433333,0.233333,0.266667,pos
0.142857,0.047619,0.285714,0.52381,0,pos
0.02381,0,0.095238,0.857143,0.02381,pos
0.105263,0.052632,0.263158,0.473684,0.105263,pos
0.052632,0,0.263158,0.473684,0.210526,pos
0,0,0.482759,0.37931,0.137931,pos
0.038462,0.076923,0.423077,0.230769,0.230769,pos
0.129032,0.032258,0.290323,0.451613,0.096774,pos
0.162162,0.027027,0.162162,0.621622,0.027027,pos
0,0.142857,0.285714,0.52381,0.047619,pos
0,0.045455,0.227273,0.636364,0.090909,pos
0.125,0,0.125,0.75,0,pos
0,0,0.157895,0.789474,0.052632,pos
0.055556,0,0.5,0.444444,0,pos
0.125,0,0.1875,0.6875,0,pos
0,0,0.333333,0.533333,0.133333,pos
0,0.055556,0.25,0.611111,0.083333,pos
0,0,0.4,0.5,0.1,pos
0.03125,0.03125,0.28125,0.59375,0.0625,pos
0.190476,0,0.142857,0.666667,0,pos
0.064516,0.032258,0.225806,0.580645,0.096774,pos
0.071429,0.071429,0.333333,0.380952,0.142857,pos
0,0,0.428571,0.571429,0,pos
0.121951,0,0.243902,0.585366,0.04878,pos
0,0.103448,0.344828,0.517241,0.034483,pos
0.074074,0,0.37037,0.518519,0.037037,pos
0.12,0.08,0.24,0.44,0.12,pos
0,0.072727,0.436364,0.4,0.090909,pos
0,0.045455,0.409091,0.318182,0.227273,pos
0,0,0.333333,0.5,0.166667,pos
0.090909,0.045455,0.227273,0.590909,0.045455,pos
0.083333,0.083333,0.333333,0.416667,0.083333,pos
0.016129,0.064516,0.354839,0.33871,0.225806,pos
0.027027,0.054054,0.297297,0.432432,0.189189,pos
0,0.043478,0.478261,0.347826,0.130435,pos
