@relation sentiment_lexicon_based_relation

@attribute Positiv numeric
@attribute Negativ numeric
@attribute Pstv numeric
@attribute Affil numeric
@attribute Ngtv numeric
@attribute Hostile numeric
@attribute Strong numeric
@attribute Power numeric
@attribute Weak numeric
@attribute Submit numeric
@attribute Active numeric
@attribute Passive numeric
@attribute Pleasur numeric
@attribute Pain numeric
@attribute Feel numeric
@attribute Arousal numeric
@attribute EMOT numeric
@attribute Virtue numeric
@attribute Vice numeric
@attribute Ovrst numeric
@attribute Undrst numeric
@attribute Academ numeric
@attribute Doctrin numeric
@attribute Yes numeric
@attribute No numeric
@attribute Quality numeric
@attribute review_class {ndef,neg,pos}

@data
2.010419,29.399492,12.13642,7.113468,0,34.299978,28.954718,7.571719,7.848382,4.461552,19.866378,22.645741,7.714812,0,3.265091,8.102373,3.265091,13.498289,32.890149,16.028595,9.347167,18.81551,5.668415,20.756203,23.786729,7.29756,pos
4.348318,32.35846,9.79434,0,0,30.411547,41.992558,0,13.595911,0,33.769706,12.113869,0,0,2.189133,1.979608,0,0,47.109099,9.306844,10.37057,24.141057,0,20.346491,17.262284,4.47874,pos
3.391467,11.09832,11.037911,3.391467,2.31388,33.912297,24.288299,0,2.343804,2.824257,8.382994,22.249302,2.385826,0,0,5.901402,0,0,21.532532,4.814148,14.560865,12.902204,2.343804,11.00832,30.977785,0,pos
0,31.878844,10.643683,5.128442,0,5.614356,31.042192,0,4.284463,0,29.900642,1.955908,2.08345,0,10.530667,11.217328,0,4.476534,54.715206,3.010204,3.953838,11.584278,0,17.49644,5.614356,7.527071,pos
15.175814,82.647822,33.906514,6.19408,0,86.061548,93.646817,16.912038,41.752765,10.308119,47.811586,34.764181,6.191682,0,9.789123,33.823561,0,27.826985,137.620174,22.18948,16.919334,37.252545,11.915111,70.448823,47.292019,17.831921,pos
7.111803,23.103608,7.53214,4.152967,0,24.34143,37.561934,4.394672,7.731419,0,15.329737,8.390257,3.522649,0,3.222868,3.097237,0,2.090487,33.784153,4.535701,2.149514,15.613174,0,13.315388,19.725801,4.184405,pos
2.478383,20.647463,10.818975,0,3.439289,34.550101,31.220127,7.373742,4.219253,0,12.227437,8.833315,0,0,0,6.061852,0,10.284756,26.414436,23.125597,1.955908,20.271802,0,10.170455,20.448828,12.363171,pos
0,33.591238,15.656402,0,0,19.436142,26.450906,3.125997,2.285194,0,17.985159,8.799407,0,0,0,1.858273,3.125997,2.747162,37.081895,3.227615,11.110629,14.776448,3.158242,6.367466,8.245489,18.527856,pos
19.588047,50.303917,15.50061,3.331479,0,38.948092,47.542396,5.093653,11.393977,12.363598,45.635384,11.267869,9.027149,0,2.747162,5.273041,3.827185,8.773688,78.271657,13.788641,12.208896,19.286534,9.688523,36.158306,21.123854,13.184148,pos
2.31388,34.096353,21.223369,0,0,41.966313,55.146763,0,14.945864,8.367657,22.570773,27.766375,5.274112,0,8.171089,11.286054,0,6.269811,45.357173,19.985328,17.647927,22.841017,8.579332,25.945438,19.43281,15.781065,pos
9.860268,33.222106,0,4.152967,0,32.060553,43.703911,0,0,2.747162,18.921892,26.49465,4.489928,0,0,12.678903,0,2.747162,58.645049,8.135558,12.034362,33.278113,6.089348,30.044723,21.047324,12.758578,pos
9.745062,32.716759,3.919742,6.023158,2.31388,18.744249,27.050892,0,9.683905,0,31.177187,5.992276,7.852836,0,0,15.505373,0,5.292521,44.663756,5.715178,0,17.726201,0,16.811887,8.581457,9.962797,pos
10.918953,45.216132,17.057532,1.493153,0,63.121266,34.118136,0,14.928107,2.275889,24.397215,33.819683,2.866279,0,1.729372,5.615296,0,7.396729,60.652179,17.935912,25.456591,17.463136,9.583149,25.600211,46.879068,5.60233,pos
6.442338,31.76211,9.806928,1.493153,0,48.189765,26.122781,0,10.406114,6.314914,21.846503,33.420097,14.927549,0,0,8.175274,0,3.30471,43.560713,12.754901,17.761162,16.683934,0,16.651648,37.805134,15.830215,pos
0,23.4959,1.549133,0,0,30.272572,28.905078,0,1.549133,3.30471,13.474128,8.135222,0,0,6.596706,2.824257,0,0,31.793908,8.976743,2.294624,14.967107,4.707375,10.716155,16.537237,6.949398,pos
10.661716,59.543727,12.554705,2.165091,0,22.367972,36.767512,4.728198,0,2.173012,32.679758,7.566433,8.571503,0,12.915395,2.57094,0,15.861011,79.212611,0,7.880899,15.497369,10.769506,13.832017,18.44823,13.878608,pos
1.899979,7.500736,0,0,0,9.456407,17.202882,0,0,0,7.977987,0,0,0,0,7.059393,0,0,13.6064,6.151697,0,8.423188,0,1.818935,5.072961,4.856181,pos
2.503591,11.765176,0,9.558391,0,9.325118,13.421849,0,3.554857,2.958836,11.546818,6.020407,0,0,0,7.068437,0,2.958836,18.509176,3.010204,1.932992,5.262295,0,5.210083,9.325118,1.884044,pos
3.716546,35.626983,6.092754,7.156838,0,41.366741,32.293873,10.980679,8.323339,0,16.746699,11.06438,2.385826,0,3.830224,7.6381,0,13.42289,49.680214,13.271952,14.325691,22.593792,3.745544,17.404622,25.539688,15.698561,pos
0,13.563444,15.854234,1.991769,0,19.585373,14.406751,8.287027,2.069586,2.958836,8.109452,3.192061,0,0,5.164175,11.202108,0,8.180807,24.585553,8.281245,13.749454,15.084137,0,9.877918,16.357759,4.362145,pos
0,1.78171,0,0,0,3.391467,4.432415,0,0,0,1.78171,0,0,0,0,0,0,0,4.528872,0,0,2.859425,0,2.747162,3.391467,0.555025,pos
9.976343,56.011162,13.061316,2.004147,0,24.668865,34.06173,2.585232,11.256951,4.815845,31.164019,18.576837,2.729157,0,7.530446,9.326717,0,13.540085,80.969662,10.905863,6.985427,17.081161,6.065945,26.446103,15.486102,20.339196,pos
0,13.656485,9.882375,2.694492,2.31388,31.977882,18.661118,10.955808,8.503858,0,6.356394,8.496894,5.812847,0,2.824257,2.824257,0,13.780065,21.572116,10.920776,4.512612,12.652405,0,1.991769,23.8875,1.884044,pos
0,25.287961,5.879493,4.542945,0,29.701276,34.05545,7.369079,8.771672,12.141707,29.330399,8.162768,0,0,0,7.122386,0,14.494994,31.335971,12.93028,0,16.08371,1.549133,24.747792,16.859947,13.068819,pos
13.410648,22.35075,11.607646,6.498849,0,42.636036,24.36255,0,8.286897,4.476342,21.451972,17.950422,5.743474,0,10.341166,2.585232,0,0,33.406627,6.223927,7.542027,13.995008,0,14.625109,36.632845,6.104372,pos
6.43595,40.190007,8.40208,3.346732,0,17.037902,45.823912,2.149514,8.579332,3.919742,23.207762,6.054021,7.275582,0,2.385826,12.316386,0,4.53534,49.19537,6.049729,2.149514,15.004724,4.026591,12.476739,13.292358,5.536885,pos
0,16.205754,6.016538,2.986307,0,27.020294,16.329121,2.419103,10.622787,0,10.82375,5.519147,2.385826,0,9.88386,0,0,5.356407,41.982582,12.079773,4.745091,12.922438,0,13.355297,16.22948,0,pos
0,12.464061,7.518796,0,0,26.054306,7.356061,4.723289,0,2.853048,8.553149,9.550455,3.192061,0,2.121444,4.38776,0,2.419103,14.322334,0,10.094156,0,0,10.623832,17.942938,4.269765,pos
8.105664,22.589454,9.864196,1.716883,0,14.353953,14.146544,0,2.599825,0,13.617785,5.893348,5.030386,0,7.225618,7.053196,0,3.672514,33.116085,0,7.46588,4.152967,4.026591,8.516745,5.893348,10.787544,pos
2.214039,64.223339,19.359896,4.370739,0,32.787966,69.91638,4.101936,7.013451,9.039981,43.639467,9.456773,2.212225,0,3.806082,24.447386,0,15.141882,79.161237,4.87867,6.801795,30.976689,0,20.48915,29.042422,19.681588,pos
2.31388,24.388472,7.653504,0,0,28.678898,39.178688,5.167462,15.792396,2.173012,20.096087,10.145243,5.439839,0,3.241246,2.304185,0,12.585173,41.931358,6.476678,15.598109,22.03537,3.192061,13.652738,25.874733,4.746324,pos
10.660086,13.119952,0,0,0,24.405905,30.385864,0,0,0,8.611173,5.47261,4.998677,0,0,1.281165,0,0,18.544902,6.900128,4.998677,14.628328,0,8.43705,14.298595,32.959986,pos
0,12.114037,0,0,0,15.738446,19.336289,0,0,0,7.334233,9.13142,0,0,1.338482,4.676309,0,2.556936,12.114037,9.052124,0,10.151262,0,0.658026,15.738446,8.245081,pos
9.556602,42.277776,22.047571,1.838325,0,50.742379,38.405307,3.439289,9.156821,2.205637,23.807569,14.403997,15.035299,0,2.275889,12.743139,0,14.470524,54.243963,9.638893,10.026182,35.215515,8.544328,27.667008,28.695271,11.445808,pos
12.768223,36.04505,9.429372,6.705074,0,43.626924,38.473653,3.346732,13.096842,6.30248,14.691517,11.384385,4.757249,0,4.643474,10.025856,0,19.157757,44.948339,16.30879,13.986951,26.704787,0,13.040684,18.338198,14.415605,pos
0,19.242621,13.084815,3.658244,0,18.377113,18.655814,0,15.824377,2.784638,7.923158,0,5.156762,0,2.784638,6.436394,0,0,25.388563,17.12398,4.554866,17.987523,2.165091,10.039401,13.006039,5.857684,pos
7.980152,7.455656,3.391467,0,0,16.787508,7.059324,3.391467,1.800073,3.010204,3.901082,10.237799,4.700469,0,0,8.905261,0,3.391467,7.455656,7.077984,10.702675,8.31779,0,6.373504,9.709524,2.119372,pos
1.716883,17.326258,9.141574,1.716883,0,30.569823,23.291126,2.304185,4.435124,20.462733,15.193291,15.516442,0,0,0,5.047305,0,7.454963,31.175052,10.674983,15.545556,17.297578,6.434424,14.043428,20.192929,10.366171,pos
4.152274,24.577316,11.681475,5.219383,0,21.30389,23.222329,2.304185,0,4.445511,17.636363,10.382694,0,0,7.407666,13.796953,0,11.853177,37.117295,2.585232,3.261711,13.012384,0,3.286204,10.446544,14.988656,pos
0,8.703654,3.898197,8.020273,0,16.224125,5.729983,0,2.069586,2.205637,8.600716,2.558005,0,0,0,1.281165,0,2.205637,10.988848,11.421102,4.049493,9.947987,0,8.321028,11.740926,4.193088,pos
12.265168,7.234199,0,4.268459,0,9.167749,7.792978,0,0,0,16.925462,0,3.227615,0,0,8.711656,0,0,21.030721,5.940135,0,4.298258,0,4.111663,6.834064,0,pos
11.53074,31.422676,12.178726,0,0,45.32298,25.08055,9.090206,11.476033,2.275889,5.985418,25.019321,9.049642,0,4.891587,15.109526,0,9.06191,39.638134,7.944355,11.218057,18.347111,6.648899,11.171671,29.433718,3.513861,pos
0,19.510186,1.692559,2.375079,0,38.538551,34.139372,0,13.712331,3.065685,14.761126,17.263312,2.866279,0,6.462409,13.313984,0,3.065685,41.770503,24.579509,1.955908,28.636935,6.370395,12.253353,18.023776,9.354943,pos
0,15.331787,19.638507,4.670777,0,43.958823,20.157764,9.667686,14.951879,2.958836,7.867097,3.928144,0,0,1.599505,11.505674,0,9.667686,21.954658,11.581415,13.842353,20.685682,1.549133,23.529647,35.424263,5.088823,pos
5.788209,8.360138,6.401074,9.190021,0,22.336823,5.982483,1.487204,0,0,4.523883,14.291712,9.141574,0,0,1.23437,0,1.487204,8.360138,8.066117,9.933845,10.515887,1.549133,0,19.402311,0.555025,pos
4.336656,18.01065,5.413818,0,0,19.174894,14.961964,0,0,0,9.44103,1.542685,0,0,3.827185,8.84775,0,3.827185,21.837835,12.874412,3.403399,8.51672,2.097596,8.908681,8.842735,4.478083,pos
7.36604,20.600599,3.865572,5.831332,0,9.211658,7.233522,0,1.684638,0,15.97474,1.568845,0,0,9.851782,20.106486,0,2.74099,29.509688,2.173012,2.173012,23.754816,0,4.892695,5.384473,9.380599,pos
4.514711,13.772189,0,0,0,41.611943,22.172362,2.614732,0,2.396742,4.433252,14.992625,2.419103,0,1.388014,0,0,5.011474,15.160203,21.680875,4.393298,27.175474,0,4.910556,25.806034,4.071755,pos
7.583987,28.230379,4.700246,1.493153,0,6.853657,30.802672,0,5.239362,2.173012,8.393057,3.46219,0,0,7.476273,3.139438,0,5.564479,32.825341,6.195631,0,1.333718,0,22.678414,3.46219,16.003466,pos
12.105859,64.791112,24.316369,13.2558,0,32.552763,41.512517,5.331569,22.629193,2.585232,59.137321,9.050041,0,0,0,28.773939,0,7.554113,91.973555,5.331569,6.075889,54.665407,2.585232,17.767781,15.346292,17.385517,pos
0,8.405045,0,0,0,3.30471,0,0,2.454059,3.391467,5.819813,3.30471,0,0,3.391467,2.585232,3.391467,0,11.796512,0,0,3.160391,0,4.973771,0,1.985662,pos
0,21.412209,11.577949,2.076483,0,15.152029,19.79004,0,8.582483,0,8.923212,6.400098,0,0,11.954257,2.804165,0,0,30.617509,2.711608,4.610513,10.201926,0,1.042946,9.201775,12.196757,pos
9.496685,40.953707,20.013213,0,0,33.320575,70.974483,2.149514,13.137178,4.901353,50.921172,24.50509,0,0,3.02312,10.307238,0,7.050866,60.6807,10.465342,5.50253,30.31833,8.235782,27.030667,25.968581,15.414867,pos
21.849758,74.497592,37.936541,8.976612,0,90.730638,57.539957,13.776183,10.555295,2.824257,51.117278,30.601501,24.424571,0,2.934512,21.279539,0,24.639053,103.414296,25.062498,34.720337,34.368924,12.275978,48.288318,63.409249,37.297447,pos
2.31388,8.335953,4.377895,0,0,14.63091,5.179163,4.087029,0,0,8.563089,3.265091,0,0,0,0,0,4.087029,12.725828,17.502571,2.034091,9.026246,2.343804,3.96813,9.6974,5.237686,pos
0,11.017863,5.166265,2.076483,3.439289,24.384345,10.912265,5.935893,5.527319,0,7.35045,8.79628,2.419103,0,0,0,0,5.935893,22.810243,7.517429,3.265091,8.741833,0,13.018655,18.732813,9.316963,pos
2.585232,28.058249,12.58852,0,0,51.536892,47.450231,5.40399,4.858202,0,20.59922,23.768583,11.468168,0,2.958836,3.942643,0,8.362826,34.762629,14.774479,14.660059,14.423901,1.549133,18.282789,25.394113,15.009501,pos
2.214039,27.69675,3.546138,0,0,9.192109,16.942919,0,1.759421,0,11.464631,9.192109,0,0,7.799078,8.823163,0,2.747162,35.814352,0,5.701452,13.365725,0,8.444859,1.955908,5.476318,pos
2.004147,42.621534,13.008168,6.023498,0,27.404839,44.39382,0,5.370795,0,31.975279,16.154964,7.318175,0,17.180538,18.144991,0,3.827185,72.769076,12.077958,9.906213,38.888262,0,10.87382,21.178633,12.12076,pos
2.721195,8.321034,2.478383,2.721195,0,7.446216,7.225886,0,2.454059,4.584711,5.536396,2.346613,1.932992,0,2.784638,1.487204,0,0,10.775094,2.454059,1.932992,9.451579,2.478383,10.116875,4.800673,0,pos
8.869471,16.045557,17.493953,0,0,36.405418,37.928343,14.039088,4.683722,0,11.353138,14.614925,1.395758,0,2.958836,10.075627,0,17.986896,26.728663,9.830377,5.225544,13.651922,8.302439,9.307717,22.789878,11.593919,pos
2.661479,15.113097,6.093235,8.036743,0,7.604538,20.167794,0,0,0,2.239874,2.445098,3.826319,0,7.334549,3.888314,0,3.781445,26.077986,4.412755,2.430561,12.126952,3.928144,9.797688,7.604538,15.14811,pos
2.31388,21.598765,1.985662,0,0,7.739834,18.120062,0,9.484482,2.419103,12.915813,4.249177,2.599825,0,4.791532,1.281165,0,0,28.096038,0,5.39603,3.827185,0,6.679377,4.249177,2.729157,pos
0,17.242093,2.905307,0,0,15.107064,12.644201,7.618725,2.069586,0,12.019368,3.488044,0,0,2.937987,2.551843,0,7.618725,19.919882,10.183584,1.305802,7.999004,0,3.034715,13.077478,0,pos
12.896062,35.025785,22.921054,0,0,44.464722,60.899804,2.157258,7.80781,0,25.906431,26.526968,5.397698,0,1.684638,7.540816,0,2.157258,49.026508,12.30066,24.212322,13.844157,3.192061,32.625854,15.74179,9.42079,pos
0,10.710989,11.827081,0,0,22.663265,17.143775,1.92738,12.041157,4.411274,0,9.302102,0,0,4.026591,5.608329,0,10.365245,20.345909,13.182186,6.080346,12.492777,0,8.294457,17.667603,5.970915,pos
0,21.169696,7.89728,0,0,31.937102,24.511957,5.89935,9.510818,0,15.002715,15.062658,2.556936,0,4.032974,3.928862,0,5.89935,34.790018,7.87632,13.580213,5.549295,0,21.943634,21.499104,0,pos
0,26.944607,11.461488,3.439289,0,32.622765,15.514125,11.118396,7.255349,0,30.271249,17.882616,2.729157,0,9.061059,8.739385,0,17.941334,49.436041,2.711608,9.679778,19.575929,0,19.039841,20.774674,0.555025,pos
9.175726,29.777924,13.687469,9.847068,0,43.629791,33.74018,3.968098,2.343804,6.914877,22.652198,15.149067,4.71763,0,2.275889,13.765038,0,16.505596,43.591791,25.907047,10.95826,10.542019,3.827185,13.515774,21.098609,8.997649,pos
4.336656,26.450369,5.705997,5.047305,0,21.332439,34.257509,2.503591,8.854528,3.227615,16.637752,5.507122,3.826319,0,0,12.173227,0,9.403719,44.504995,5.496246,6.583527,18.021423,2.478383,9.784356,11.483821,7.741433,pos
9.091778,24.667686,11.937894,2.503591,0,30.883409,20.088573,6.002223,8.292207,0,12.146102,16.644005,9.489018,0,9.311788,11.332113,0,1.92738,42.834409,4.220474,12.813452,20.974832,4.914744,22.649879,23.111274,7.938317,pos
0,25.4822,13.639201,1.493153,0,12.366281,15.034776,0,6.065945,0,22.49516,6.929946,2.119372,0,9.709524,14.629338,0,9.709524,46.937054,3.672514,7.506805,15.123638,0,13.44523,5.203111,2.84495,pos
3.011395,16.720594,6.798268,0,0,31.961434,38.958009,0,6.080346,0,8.311934,13.130202,8.34729,0,4.915629,0,0,3.672514,25.700863,4.853621,4.777942,28.517045,0,17.890965,26.619089,12.142876,pos
10.942195,34.663587,4.841197,6.823054,0,11.527215,26.072989,3.919742,6.786975,0,15.252724,6.05834,2.599825,0,6.242697,7.432514,0,3.919742,49.499438,0,5.29684,15.958254,4.980721,12.360703,7.607473,7.935607,pos
5.103689,41.717879,4.06568,4.295954,0,26.712158,42.727309,0,4.152967,6.016318,15.794223,11.71763,0,0,5.243043,10.972542,0,2.516547,48.92408,9.216714,3.745544,15.092971,1.549133,27.350792,12.887314,22.382493,pos
0,26.895861,15.406045,0,0,16.723656,24.410907,0,7.662221,2.958836,19.976455,18.961312,7.822769,0,8.250687,7.366473,0,5.234725,40.218812,4.11928,13.21368,16.442427,1.549133,16.259297,6.808098,1.884044,pos
7.700319,31.410824,11.71837,5.373087,0,39.798973,53.854041,0,4.37339,2.711608,10.761409,23.369752,3.522649,0,7.307456,8.887713,3.265091,5.118323,43.742683,16.142287,13.099417,25.152631,9.559912,14.935069,29.548455,31.178262,pos
2.677789,6.632803,3.125997,0,0,6.455298,10.147556,0,1.800073,0,6.228864,2.31388,2.888286,0,0,0,0,0,14.622043,0,2.31388,4.814361,0,4.688358,3.567013,2.354073,pos
2.214039,20.622675,2.804165,3.546138,0,36.12296,47.251525,7.642558,6.574917,0,19.300726,10.539427,2.911014,0,0,1.979608,0,7.642558,25.891913,6.384856,11.081847,28.312519,0,17.216235,26.419668,6.175521,pos
2.661479,14.769857,15.608465,2.304185,0,26.200671,23.17649,0,0,0,18.328428,11.924983,3.601396,0,7.627631,9.608561,0,0,28.306282,13.633374,9.580695,16.295778,6.238777,7.310932,13.502388,4.956807,pos
0,5.562265,5.494323,3.935364,0,14.247903,8.23772,0,2.31388,0,4.944497,7.591345,0,0,0,7.614409,0,2.747162,13.894389,5.226849,0,22.12792,7.345027,2.364497,4.326254,2.090487,pos
2.364497,36.283555,20.755507,0,0,24.17656,29.139444,6.961104,6.585842,0,13.316167,7.052801,5.828994,0,10.960994,7.911572,0,13.769131,53.505531,2.585232,5.164833,4.482864,2.57094,22.373289,19.020388,1.818935,pos
10.407581,28.307623,13.447063,10.38893,0,32.139278,23.060523,0,6.443789,6.795367,22.930868,16.056235,2.866279,0,0,9.343294,0,2.222544,47.57311,21.027524,8.810363,14.112613,5.566075,4.361677,23.524002,17.689762,pos
2.503591,21.499578,12.466877,5.850323,0,62.516443,34.395047,8.994647,8.866963,5.093923,10.508124,34.282426,0,0,8.241358,1.610034,0,19.835491,36.491808,29.717288,6.222553,15.187585,0,13.662942,36.775285,8.734583,pos
6.838456,28.640858,10.938757,12.319996,0,51.797286,71.577852,5.334296,7.094095,3.30471,19.611326,16.245987,2.430561,0,0,8.592594,0,5.334296,38.759269,13.761023,10.280723,31.440904,0,16.93961,35.622115,14.792711,pos
27.363003,65.647723,32.584872,14.898897,0,57.207937,70.396066,13.76713,6.05834,4.689644,48.942047,16.502178,8.348233,0,9.203243,14.420825,0,15.460234,76.485543,16.083028,27.903235,23.71428,13.86424,18.578395,37.065731,41.978265,pos
17.663644,23.003993,14.214145,2.866279,0,49.543946,24.741525,19.286216,5.005283,9.824073,21.56139,5.511823,12.610309,0,1.853232,2.663863,3.827185,20.308576,36.030881,14.305405,13.977565,17.283318,0,10.539112,40.60011,11.103633,pos
14.210825,29.78634,5.04055,0,0,46.554293,20.788087,7.393008,4.507969,2.173012,21.528754,10.370426,0,0,2.121444,11.610222,0,10.566546,39.785964,22.754775,7.311209,26.289414,2.455318,20.818215,11.733587,14.917206,pos
2.364497,25.858382,4.144699,4.443076,0,35.482883,10.920056,9.358642,10.51633,2.958836,13.810325,7.659595,5.156762,0,9.925773,11.169739,4.026591,11.581186,42.585444,8.679911,10.645419,16.209551,0,11.924432,24.532055,0,pos
5.175047,21.490779,6.116322,1.493153,0,8.274365,8.273237,0,0,2.824257,4.065803,1.042946,2.119372,0,1.599505,3.158242,0,0,23.679911,0,9.301005,2.176383,0,7.027925,3.867204,3.276436,pos
42.485977,44.726299,44.234017,17.200738,7.517248,55.33294,119.558461,4.026591,7.819957,5.668865,27.959755,16.446769,12.34517,0,6.853714,7.773163,0,12.522578,66.280011,33.214097,19.354861,63.172733,11.780339,25.346723,40.336896,43.799993,pos
2.004147,19.797039,8.173691,4.698639,2.31388,44.260076,42.186377,1.92738,8.082682,2.205637,12.563305,14.904088,6.519567,0,0,8.256253,0,4.133017,24.653364,14.798924,21.212363,4.429805,6.755748,29.079877,23.547711,10.098916,pos
5.961078,9.029596,3.403399,8.142104,0,5.905932,6.202887,0,0,0,7.012846,4.600129,0,0,0,3.213978,0,0,9.029596,2.097596,3.403399,3.41772,2.097596,1.93865,5.905932,4.937429,pos
8.934298,25.540531,21.665679,12.344257,0,53.630199,36.626383,3.391467,0,0,15.174055,42.376194,2.556936,0,8.489399,5.79921,0,6.138628,26.928545,15.650582,33.92493,13.414442,0,11.007527,44.099861,19.595728,pos
7.191657,13.804701,2.010419,4.444496,0,37.05868,27.341576,0,17.260041,2.747162,19.629433,10.05219,2.747162,0,1.853232,2.503591,0,4.186917,21.12036,11.362619,8.664461,19.481671,0,12.04344,31.378263,4.054646,pos
7.75838,16.352824,1.549133,0,0,27.227488,15.358941,2.599825,6.400605,0,14.706491,5.841554,2.205637,0,0,0,0,2.599825,22.166967,10.6106,4.709228,3.410867,1.549133,7.117735,18.555503,7.428007,pos
8.489977,58.510129,21.486301,1.716883,0,54.575509,44.312913,6.100404,10.431034,3.065685,34.884013,25.265238,8.88579,0,9.265647,14.780827,3.125997,5.862693,74.180222,21.523358,17.772446,28.533737,1.549133,38.335361,35.390922,16.96611,pos
6.031909,33.980402,15.354798,0,0,50.108098,37.881448,8.488035,5.616938,2.275889,18.232119,21.363774,5.732558,0,0,15.547467,0,8.459739,43.934161,17.645103,15.011024,30.171883,0,20.359653,29.156136,14.397405,pos
3.265091,23.2567,0,4.152967,0,20.95325,27.368473,0,10.063519,1.800073,10.385244,6.537749,5.488111,0,3.663903,4.671215,0,0,29.598392,5.494803,3.672514,20.569759,4.152967,13.57674,10.472708,9.072297,pos
20.258448,36.003747,7.0548,2.866279,0,55.714859,40.460137,4.152967,11.200427,2.747162,19.557038,22.618765,4.010491,0,0,3.359125,0,2.747162,49.038305,16.984603,10.446266,20.747161,0,17.877519,35.007058,23.612983,pos
6.512641,13.855283,2.866279,0,0,22.18553,29.903475,0,2.824257,0,7.829082,14.701871,1.932992,0,1.338482,8.062099,0,0,21.041405,2.478383,7.991332,16.103546,0,12.486335,18.957915,6.051872,pos
4.264476,21.057649,10.070916,1.838325,0,31.766338,28.744457,5.001501,4.707375,5.661833,12.107528,15.05361,9.7775,0,6.879463,5.850323,3.265091,13.928425,29.436613,2.396742,10.569517,12.097079,7.980429,12.161887,24.53765,11.695851,pos
10.925645,19.911485,13.635215,0,0,22.031742,41.391599,0,0,1.800073,15.945129,7.161275,3.30471,0,5.168661,5.906316,0,1.729372,23.350774,18.41206,12.860939,30.063553,5.936547,11.534132,12.775776,5.889942,pos
0,17.876522,8.296646,0,0,51.366854,27.826296,2.974407,4.507738,2.853048,14.886645,20.060335,12.70344,0,1.338482,1.665221,0,2.974407,28.550308,23.240567,14.203466,23.54485,2.343804,16.073295,35.576149,2.396742,pos
0,4.742796,6.801915,0,0,11.199815,17.858218,0,5.560243,0,2.31388,1.884044,0,0,0,1.23437,0,0,9.65422,4.455412,0,15.983989,1.549133,11.031988,7.709159,2.090487,pos
5.603817,43.182641,10.412441,0,0,11.26731,13.763223,2.090487,28.017323,2.275889,8.424957,7.238172,8.960219,0,1.853232,13.195938,0,6.219608,54.760259,0,20.630404,9.8342,0,21.206103,11.26731,7.449496,pos
3.928144,19.669913,11.967127,1.493153,0,25.591361,31.848273,2.974407,2.304185,3.30471,11.431123,7.872096,0,0,0,1.680711,0,10.892965,27.538578,11.066862,13.801496,14.261488,5.221647,18.944833,19.030562,3.436078,pos
0,19.075141,6.176105,3.484922,0,28.888928,5.751299,3.265091,6.53663,0,6.453504,8.075189,0,0,8.85389,4.576234,0,6.871541,23.866359,6.350303,7.964644,4.152967,6.738199,7.291682,13.193188,0,pos
0,20.621674,8.460258,0,0,14.254296,20.198501,0,2.556936,2.711608,11.340265,3.60645,2.599825,0,0,2.711608,0,2.333685,27.395426,9.394713,9.51804,15.509117,0,13.357992,11.614984,13.70651,pos
5.005695,25.070322,12.169823,7.447906,0,23.428534,31.787738,4.66085,4.712011,6.871541,22.125588,15.201129,9.489621,0,3.875394,7.829164,0,8.052316,32.780343,0,12.269715,17.848825,0,17.137719,15.168979,14.654934,pos
2.004147,32.901442,10.434463,2.004147,0,27.252409,23.944407,5.684195,4.84288,3.227615,19.1339,11.008238,5.125053,0,5.923696,21.501953,0,12.844612,39.744022,2.984044,8.61571,16.567906,0,8.824929,10.93493,10.205973,pos
0,4.92607,10.005913,3.095185,0,13.611819,13.524154,3.644462,3.559493,0,4.912252,6.534474,0,0,0,5.967192,0,3.644462,8.084312,1.487204,6.872171,3.371686,0,6.61646,11.462305,1.786255,pos
12.960895,41.111808,16.216144,5.063615,0,36.014005,33.41285,5.503991,9.633403,8.876255,27.419858,20.607429,9.32822,0,8.09758,9.879058,3.745544,14.820025,66.073305,6.3421,22.07416,21.174274,0,23.6846,29.756259,10.21473,pos
0,28.08138,16.681044,3.30471,0,27.529262,30.363666,19.608208,8.064845,0,20.150213,5.836031,4.489928,0,2.694492,12.04356,0,17.304023,32.996957,7.092276,8.90818,14.375545,2.57094,18.335275,25.038389,4.161475,pos
2.442211,10.887562,1.991769,0,2.31388,22.172506,16.835006,0,1.362806,0,11.603593,9.650125,0,0,0,7.818649,0,0,14.045804,9.330321,0,8.99345,0,5.724468,12.768787,6.595177,pos
10.862169,50.979768,12.355811,7.398557,0,17.972186,74.524696,0,2.31388,0,34.315354,7.694821,2.119372,0,12.637289,22.83967,0,11.215645,72.650336,8.281874,0,22.388951,9.695339,18.421154,8.392878,22.365673,pos
0,4.607254,6.696995,4.152967,0,12.946395,1.333718,0,9.539155,0,0,5.081905,0,0,0,7.262914,0,0,8.76022,2.097596,12.628126,13.581206,2.097596,3.125997,7.151553,0,pos
6.582297,12.490089,20.121146,1.493153,0,32.385435,12.597786,12.268787,13.923665,0,8.958506,14.434067,0,0,0,5.27167,0,12.268787,20.000836,3.45318,9.759486,14.837673,6.17739,8.271596,23.323912,2.373961,pos
0,32.505875,2.165091,5.686241,3.490657,32.221318,23.518189,0,7.675202,4.448902,23.521202,15.89745,0,0,6.449554,12.289868,0,8.475493,40.441075,13.938795,0,45.33258,7.345027,10.754632,16.579984,22.37777,pos
